wl,orient_000,orient_010,orient_020,orient_030,orient_040,orient_050,orient_060,orient_070,orient_080,orient_090,orient_100,orient_110,orient_120,orient_130,orient_140,orient_150,orient_160,orient_170,orient_180
655,119.0106163,116.5224402,111.4812584,104.7362131,92.2903257,55.13256387,41.21122962,22.09478584,20.44515985,20.59663495,21.07097594,21.13302369,21.0478982,22.83996131,22.92095821,22.82313646,23.64486518,21.27457888,22.56861924
656,116.8257527,114.2372258,109.2088378,102.6584197,90.39287531,53.91894783,40.34539257,21.62879028,20.05227854,20.12912655,20.64704943,20.70161294,20.65537964,22.29085035,22.38309584,22.34224791,23.07234148,20.89540523,22.08059735
657,113.94296,111.4214508,106.5566579,100.0439524,88.11503873,52.49806467,39.37388035,21.13506495,19.5361459,19.57555038,20.10495449,20.22159443,20.13908501,21.75470564,21.93642173,21.78434375,22.50425836,20.35335153,21.71843486
658,115.1905806,112.8428799,107.95712,101.4483833,89.20999889,53.18555791,39.97625664,21.4711034,19.90990663,19.73723946,20.40333015,20.48297906,20.48839929,22.03641251,22.17811507,22.06403886,22.863757,20.62517973,21.94362934
659,115.859613,113.5564452,108.4374113,102.0268206,89.94028781,53.67853372,40.32248309,21.67405566,20.0526519,19.87907505,20.51478,20.77173517,20.65928251,22.15670475,22.45124463,22.19459111,22.95777607,20.70768404,22.19643781
660,116.9325192,114.7887621,109.7845578,103.0874103,90.79043139,54.39205948,40.78324066,21.99805913,20.24685611,20.1758742,20.80977567,21.03259569,20.89926005,22.54329667,22.77802255,22.43283127,23.28243003,20.980594,22.48659993
661,118.18607,115.9582131,111.0145575,104.0099734,91.59256862,55.0460028,41.12148406,22.21495608,20.40290375,20.39350255,20.99170577,21.27808768,21.01631768,22.82195278,22.86707162,22.60922404,23.47221302,21.23669581,22.62881413
662,118.063629,115.9252235,110.9380018,103.84547,91.50487563,54.96165878,41.0948223,22.13144178,20.38477986,20.47439897,20.94411173,21.1652129,20.95634432,22.75342116,22.83658771,22.61904641,23.46734401,21.15252267,22.50937886
663,118.1214094,116.0475431,110.8471285,103.9062906,91.56800912,54.93121541,41.25508465,22.15965317,20.37967532,20.44603292,21.00218147,21.09225122,20.91422791,22.69756286,22.78685284,22.60860907,23.49500812,21.20597317,22.42799228
664,116.5692145,114.4036592,109.3698651,102.6048866,90.40340227,54.14594269,40.71145209,21.81321738,20.10686525,20.14796916,20.61728203,20.79007698,20.60930536,22.27411733,22.48615189,22.23423068,23.17059759,20.91494316,22.0271861
665,117.8244722,115.532348,110.6012779,103.8282233,91.45509406,54.81008416,41.18541843,22.13115146,20.32408589,20.45750587,20.89039491,21.03709641,20.85110618,22.56654411,22.80367079,22.62681262,23.4389219,21.20638191,22.30819186
666,116.4054037,113.9801662,109.1610855,102.6324063,90.32547475,54.2634533,40.57730726,21.82337219,20.09573248,20.24375379,20.52531667,20.79847003,20.57492975,22.37029018,22.55911112,22.30814178,23.15151744,21.01892705,22.06312963
667,116.9881834,114.4269764,109.5860476,103.086236,90.79525826,54.44663955,40.57045421,21.92133825,20.19972618,20.29986118,20.65801806,20.8957039,20.66574943,22.41790568,22.70330966,22.51580901,23.22987042,21.08374501,22.21613549
668,115.5010755,113.1761726,108.3030296,101.7698228,89.58683855,53.79904361,40.04523777,21.61552508,19.93905539,20.06395361,20.40432456,20.5803487,20.51190974,22.19874167,22.37864093,22.21617522,22.94657559,20.79864292,21.91528366
669,115.6900595,113.2199622,108.14535,101.5767741,89.54605765,53.52922676,40.10780096,21.60365481,19.92318656,19.99018236,20.40398158,20.54333374,20.60600981,22.09627165,22.35851354,22.23062517,22.96114535,20.68102351,21.95888415
670,116.7942612,114.5721323,109.2126609,102.5456935,90.47263459,53.96181485,40.57209432,21.80971493,20.08214871,20.30192054,20.64537717,20.81439553,20.8685212,22.41120879,22.65139728,22.57121384,23.20796472,20.84129875,22.19148207
671,115.5295727,113.3965541,108.1963639,101.6161686,89.48755004,53.44115828,40.34882215,21.67931931,19.99615358,20.06756114,20.46182368,20.70253867,20.75941915,22.25468985,22.53400611,22.34761472,22.96764035,20.73220553,22.02481089
672,116.6044077,114.6933808,109.144364,102.714502,90.53270184,53.99205097,40.61259626,21.88631477,20.20985265,20.39171866,20.60802053,20.93336126,20.88990567,22.55429533,22.73844865,22.58966903,23.28223068,21.10480819,22.33734512
673,116.0344928,114.4877963,108.9475428,102.5002025,90.24194837,53.81782523,40.50984741,21.93028978,20.14907474,20.27824218,20.5820715,20.85929703,20.80280233,22.54028173,22.64659686,22.47690718,23.24606149,21.06406813,22.28726916
674,116.6280081,114.9205261,109.2882685,102.791992,90.48498639,54.03005241,40.50779723,21.97658969,20.22040491,20.39734576,20.77257963,20.95212946,20.95229405,22.59617519,22.75212795,22.58833519,23.37621115,21.12404931,22.44869758
675,116.181978,114.5620724,108.8767502,102.427789,90.24716199,53.83638414,40.32811512,21.74824491,19.93822519,20.27469374,20.7111647,20.79918843,20.85333806,22.47133507,22.527281,22.47783027,23.36495407,20.9861407,22.32263688
676,115.7742461,113.8237252,108.752551,101.764399,90.04595059,53.64608981,40.18545576,21.49549201,19.7664697,20.08422513,20.66049687,20.68281251,20.83405333,22.38119445,22.38487446,22.39317864,23.18569438,20.77934191,22.26070352
677,116.725493,114.3138129,109.5944308,102.4456961,90.72041501,54.17688882,40.54144301,21.62360753,20.0287008,20.25049015,20.75992807,20.88576699,20.92347817,22.57495736,22.65085008,22.56983636,23.46104385,20.97875509,22.54333082
678,118.1000794,115.5602661,110.8843233,103.8154741,91.67077455,54.87640612,41.06483936,21.88399066,20.26500255,20.33119378,20.9500917,21.08358056,21.08886778,22.75159883,22.85189087,22.7521018,23.8136973,21.18736963,22.78800126
679,118.1745651,115.5810014,110.7638429,103.7432154,91.45228526,54.7242406,41.00710229,21.83260547,20.36089,20.26893867,20.90415864,21.01467582,20.98945776,22.68651904,22.98136157,22.80518774,23.81648485,21.23167368,22.70418502
680,117.9285796,115.4024082,110.1159469,103.8646109,91.15404208,54.60316287,40.85077973,21.8122113,20.23866511,20.25762466,20.73107478,20.91971024,20.90585172,22.66155999,22.90615397,22.65414146,23.79793689,21.10951646,22.65816595
681,118.0488241,115.628026,110.1374047,103.9869955,91.3694924,54.64032185,40.9125076,21.99671002,20.19785707,20.36003194,20.74758513,21.00245972,20.96914578,22.78333151,22.90729859,22.63418714,23.66304126,21.13583695,22.66543814
682,117.7985038,115.2806597,109.9273321,103.6109992,91.23610766,54.64445208,40.72748122,21.99175346,20.13719293,20.38852032,20.70956549,20.93748879,21.01165208,22.80390664,22.8348583,22.57607705,23.5938607,21.21528211,22.73048535
683,117.1478273,114.5576868,109.4952424,103.1381383,90.91016287,54.48250463,40.57752391,22.02650587,20.10829617,20.29551747,20.66835315,20.95015669,20.92881669,22.81221908,22.77512249,22.57981667,23.54373836,21.23953661,22.73131034
684,116.6061059,114.3450157,109.2321226,102.6792759,90.40833004,54.25732155,40.35895416,21.80375548,20.0416406,20.19283256,20.66636754,20.80628795,20.78919179,22.6367248,22.70608317,22.49132249,23.47685381,21.15795673,22.56750923
685,116.0626748,113.5803114,108.5086213,101.9391343,89.78737421,53.81290002,40.12138632,21.63251749,20.00120074,20.02934711,20.59747568,20.70394004,20.69745285,22.41794195,22.60797234,22.35825268,23.34978679,20.97644294,22.4708462
686,110.9602659,108.7908986,103.825904,97.51503512,85.8887268,51.27670316,38.24254718,20.6519876,19.11417576,19.26745936,19.61505372,19.77402324,19.86033898,21.43732054,21.7050948,21.42428457,22.25951842,20.0997811,21.52336917
687,105.3156799,103.3137814,98.33520688,92.30884517,81.28184195,48.41093748,36.08413639,19.49336021,18.06600172,18.24396294,18.53657006,18.82714404,18.82066587,20.35513641,20.64887247,20.4408892,21.17247054,19.04294491,20.46547774
688,98.51807315,96.6894319,92.3235325,86.47100702,76.07619259,45.22970126,33.73707514,18.11301296,16.73198314,16.94275042,17.39819287,17.62631329,17.58687445,19.06671402,19.3814608,19.25081483,19.8456894,17.99505709,19.17632918
689,96.2273295,94.64312071,90.45108299,84.65469594,74.51868464,44.51024554,33.07956651,17.68326717,16.2551044,16.62831447,17.15763532,17.31357853,17.24333549,18.77404977,19.18327816,18.97604274,19.60225805,17.66317276,18.89051662
690,97.37200258,95.86449222,91.73144165,85.81842124,75.5354552,45.13651117,33.57361274,17.86463461,16.50981692,16.76161539,17.48095214,17.58542442,17.54821108,19.07301162,19.49310423,19.21597118,19.82650821,17.86439967,19.16169039
691,100.8908257,99.35776958,95.27614302,88.99212996,78.60380892,47.03577625,34.94488549,18.6473857,17.13468646,17.45516907,18.19799688,18.26539393,18.45635057,19.85851495,20.32745769,20.01075749,20.65509321,18.60543716,19.9981251
692,104.3845986,102.7436158,98.34388348,92.12288813,81.09693597,48.56531665,36.31455423,19.38504416,17.85520489,18.1118055,18.81178013,18.97299183,19.08695888,20.66237864,20.98908386,20.7999643,21.46813991,19.31519466,20.67893153
693,106.0346462,104.4111033,99.79057032,93.52534313,82.38756419,49.20387756,36.92873119,19.74258555,18.08796661,18.45852436,18.94822208,19.30911264,19.37006784,21.06102571,21.28737303,21.14809843,21.85443144,19.65321951,21.05649488
694,108.6148246,107.0744212,102.2221873,95.8725645,84.52368932,50.48448353,37.94805292,20.33009,18.52609457,18.90382334,19.41854872,19.86570361,19.8194897,21.57955144,21.79233131,21.70961982,22.39885847,20.25605043,21.70283233
695,109.8888397,108.1753707,103.2706814,96.95548009,85.59009187,50.95717188,38.2622842,20.41216303,18.75010808,19.03632509,19.70577798,20.06338138,19.96545813,21.8401436,21.98037765,21.88653413,22.62732396,20.52086229,21.94116595
696,110.9283853,108.9166905,104.1467136,97.87063714,86.28057391,51.53893058,38.48549398,20.54312771,19.0837242,19.32822896,20.01955985,20.32034339,20.26438772,22.10929125,22.3850019,22.22792818,22.90912346,20.74653399,22.26057838
697,112.3958902,110.2040856,105.507877,99.08165197,87.16475257,52.14135528,38.93862895,20.83883577,19.34272866,19.59885892,20.29069219,20.60880675,20.49856914,22.33216917,22.76124567,22.51954012,23.28265499,21.00008851,22.5687821
698,113.0440379,110.7804111,106.2116314,99.89014594,87.35742947,52.40599934,39.08826997,20.96536784,19.50049875,19.81215073,20.34570043,20.84392909,20.71155506,22.56931517,22.87397421,22.68548284,23.59338822,21.23840397,22.76332158
699,113.0010873,110.7625306,106.1855877,100.0925106,87.52412438,52.31591011,39.22514219,21.13034712,19.54593011,19.89905644,20.17956277,20.98938727,20.84959564,22.65931027,22.9612613,22.87746237,23.63942851,21.53365017,22.9813102
700,111.8134198,109.7356426,105.2150836,98.89913101,86.75183637,51.61261181,38.8839233,21.01125817,19.29763815,19.66822857,20.12350506,20.80190167,20.75006463,22.45191397,22.69501005,22.64726742,23.56422715,21.48784132,22.74790231
