year,month,day,time,hour,date,date_posix,lat,lon,daily_solarexp,daily_rainfall,daily_maxtemp,male_az,sun_al,sun_az,offset,condition
2019,9,26,801,800,19/9/26,26/9/19 8:01,-33.35748,151.50173,14.5,0,23.6,59,28.14,70.66,12,cloud
2019,9,26,811,800,19/9/26,26/9/19 8:11,-33.35748,151.50173,14.5,0,23.6,89,30.1,68.88,20,cloud
2019,9,26,820,800,19/9/26,26/9/19 8:20,-33.35748,151.50173,14.5,0,23.6,108,31.84,67.23,41,cloud
2019,9,26,834,900,19/9/26,26/9/19 8:34,-33.35748,151.50173,14.5,0,23.6,251,34.52,64.52,174,cloud
2019,9,26,840,900,19/9/26,26/9/19 8:40,-33.35748,151.50173,14.5,0,23.6,294,35.64,63.31,129,cloud
2019,9,26,909,900,19/9/26,26/9/19 9:09,-33.35748,151.50173,14.5,0,23.6,122,40.9,56.95,65,cloud
2019,9,26,927,900,19/9/26,26/9/19 9:27,-33.35748,151.50173,14.5,0,23.6,261,43.97,52.49,151,cloud
2019,9,26,934,1000,19/9/26,26/9/19 9:34,-33.35748,151.50173,14.5,0,23.6,45,45.12,50.63,6,cloud
2019,9,26,945,1000,19/9/26,26/9/19 9:45,-33.35748,151.50173,14.5,0,23.6,142,46.86,47.56,94,cloud
2019,9,26,947,1000,19/9/26,26/9/19 9:47,-33.35748,151.50173,14.5,0,23.6,14,47.17,46.99,33,cloud
2019,9,26,949,1000,19/9/26,26/9/19 9:49,-33.35748,151.50173,14.5,0,23.6,238,47.47,46.4,168,cloud
2019,9,26,1012,1000,19/9/26,26/9/19 10:12,-33.35748,151.50173,14.5,0,23.6,265,50.74,39.17,134,cloud
2019,9,26,1019,1000,19/9/26,26/9/19 10:19,-33.35748,151.50173,14.5,0,23.6,241,51.64,36.77,156,cloud
2019,9,26,1020,1000,19/9/26,26/9/19 10:20,-33.35748,151.50173,14.5,0,23.6,55,51.77,36.42,19,cloud
2019,9,26,1025,1000,19/9/26,26/9/19 10:25,-33.35748,151.50173,14.5,0,23.6,39,52.38,34.65,4,cloud
2019,9,26,1040,1100,19/9/26,26/9/19 10:40,-33.35748,151.50173,14.5,0,23.6,156,54.03,29.03,127,cloud
2019,9,26,1049,1100,19/9/26,26/9/19 10:49,-33.35748,151.50173,14.5,0,23.6,97,54.9,25.45,72,cloud
2019,9,26,1054,1100,19/9/26,26/9/19 10:54,-33.35748,151.50173,14.5,0,23.6,326,55.33,23.4,57,cloud
2019,9,26,1055,1100,19/9/26,26/9/19 10:55,-33.35748,151.50173,14.5,0,23.6,331,55.41,22.99,52,cloud
2019,9,26,1057,1100,19/9/26,26/9/19 10:57,-33.35748,151.50173,14.5,0,23.6,117,55.57,22.15,95,cloud
2019,9,26,1108,1100,19/9/26,26/9/19 11:08,-33.35748,151.50173,14.5,0,23.6,348,56.35,17.44,29,cloud
2019,9,26,1121,1100,19/9/26,26/9/19 11:21,-33.35748,151.50173,14.5,0,23.6,193,57.04,11.65,179,cloud
2019,9,26,1123,1100,19/9/26,26/9/19 11:23,-33.35748,151.50173,14.5,0,23.6,153,57.12,10.74,142,cloud
2019,9,26,1124,1100,19/9/26,26/9/19 11:24,-33.35748,151.50173,14.5,0,23.6,52,57.16,10.28,42,cloud
2019,9,26,1128,1100,19/9/26,26/9/19 11:28,-33.35748,151.50173,14.5,0,23.6,49,57.3,8.45,41,cloud
2019,9,26,1129,1100,19/9/26,26/9/19 11:29,-33.35748,151.50173,14.5,0,23.6,308,57.33,7.99,60,cloud
2019,9,26,1131,1200,19/9/26,26/9/19 11:31,-33.35748,151.50173,14.5,0,23.6,76,57.38,7.07,69,cloud
2019,9,26,1146,1200,19/9/26,26/9/19 11:46,-33.35748,151.50173,14.5,0,23.6,66,57.58,0.1,66,cloud
2019,9,26,1148,1200,19/9/26,26/9/19 11:48,-33.35748,151.50173,14.5,0,23.6,262,57.58,359.17,97,cloud
2019,9,26,1157,1200,19/9/26,26/9/19 11:57,-33.35748,151.50173,14.5,0,23.6,234,57.49,354.98,121,cloud
2019,9,26,1210,1200,19/9/26,26/9/19 12:10,-33.35748,151.50173,14.5,0,23.6,354,57.11,349,5,cloud
2019,9,26,1216,1200,19/9/26,26/9/19 12:16,-33.35748,151.50173,14.5,0,23.6,122,56.85,346.29,136,cloud
2019,9,26,1217,1200,19/9/26,26/9/19 12:17,-33.35748,151.50173,14.5,0,23.6,271,56.8,345.85,75,cloud
2019,9,26,1222,1200,19/9/26,26/9/19 12:22,-33.35748,151.50173,14.5,0,23.6,321,56.52,343.63,23,cloud
2019,9,26,1233,1300,19/9/26,26/9/19 12:33,-33.35748,151.50173,14.5,0,23.6,252,55.79,338.87,87,cloud
2019,9,26,1234,1300,19/9/26,26/9/19 12:34,-33.35748,151.50173,14.5,0,23.6,30,55.71,338.44,52,cloud
2019,9,26,1246,1300,19/9/26,26/9/19 12:46,-33.35748,151.50173,14.5,0,23.6,291,54.69,333.5,43,cloud
2019,9,26,1321,1300,19/9/26,26/9/19 13:21,-33.35748,151.50173,14.5,0,23.6,295,50.71,320.6,26,cloud
2019,9,26,1323,1300,19/9/26,26/9/19 13:23,-33.35748,151.50173,14.5,0,23.6,21,50.45,319.94,61,cloud
2019,9,26,1327,1300,19/9/26,26/9/19 13:27,-33.35748,151.50173,14.5,0,23.6,72,49.9,318.63,113,cloud
2019,9,26,1334,1400,19/9/26,26/9/19 13:34,-33.35748,151.50173,14.5,0,23.6,299,48.92,316.4,17,cloud
2019,9,26,1344,1400,19/9/26,26/9/19 13:44,-33.35748,151.50173,14.5,0,23.6,161,47.44,313.38,152,cloud
2019,9,26,1345,1400,19/9/26,26/9/19 13:45,-33.35748,151.50173,14.5,0,23.6,137,47.29,313.09,176,cloud
2019,9,26,1402,1400,19/9/26,26/9/19 14:02,-33.35748,151.50173,14.5,0,23.6,76,44.6,308.35,128,cloud
2019,9,26,1404,1400,19/9/26,26/9/19 14:04,-33.35748,151.50173,14.5,0,23.6,56,44.27,307.82,108,cloud
2019,9,26,1410,1400,19/9/26,26/9/19 14:10,-33.35748,151.50173,14.5,0,23.6,68,43.27,306.27,122,cloud
2019,9,26,1418,1400,19/9/26,26/9/19 14:18,-33.35748,151.50173,14.5,0,23.6,300,41.91,304.28,4,cloud
2019,9,26,1424,1400,19/9/26,26/9/19 14:24,-33.35748,151.50173,14.5,0,23.6,90,40.86,302.84,147,cloud
2019,9,26,1440,1500,19/9/26,26/9/19 14:40,-33.35748,151.50173,14.5,0,23.6,83,38,299.22,144,cloud
2019,9,26,1441,1500,19/9/26,26/9/19 14:41,-33.35748,151.50173,14.5,0,23.6,37,37.82,299.01,98,cloud
2019,9,26,1442,1500,19/9/26,26/9/19 14:42,-33.35748,151.50173,14.5,0,23.6,104,37.64,298.79,165,cloud
2019,9,26,1444,1500,19/9/26,26/9/19 14:44,-33.35748,151.50173,14.5,0,23.6,148,37.27,298.36,150,cloud
2019,9,26,1447,1500,19/9/26,26/9/19 14:47,-33.35748,151.50173,14.5,0,23.6,111,36.72,297.73,173,cloud
2019,9,26,1448,1500,19/9/26,26/9/19 14:48,-33.35748,151.50173,14.5,0,23.6,154,36.54,297.52,144,cloud
2019,9,26,1449,1500,19/9/26,26/9/19 14:49,-33.35748,151.50173,14.5,0,23.6,153,36.35,297.31,144,cloud
2019,9,26,1508,1500,19/9/26,26/9/19 15:08,-33.35748,151.50173,14.5,0,23.6,78,32.77,293.52,144,cloud
2019,9,26,1533,1600,19/9/26,26/9/19 15:33,-33.35748,151.50173,14.5,0,23.6,292,27.91,288.96,3,cloud
2019,9,26,1534,1600,19/9/26,26/9/19 15:34,-33.35748,151.50173,14.5,0,23.6,144,27.71,288.79,145,cloud
2019,9,26,1538,1600,19/9/26,26/9/19 15:38,-33.35748,151.50173,14.5,0,23.6,102,26.92,288.1,174,cloud
2019,9,26,1540,1600,19/9/26,26/9/19 15:40,-33.35748,151.50173,14.5,0,23.6,66,26.52,287.76,138,cloud
2019,9,26,1551,1600,19/9/26,26/9/19 15:51,-33.35748,151.50173,14.5,0,23.6,216,24.32,285.93,70,cloud
2019,9,26,1554,1600,19/9/26,26/9/19 15:54,-33.35748,151.50173,14.5,0,23.6,257,23.72,285.44,28,cloud
2019,9,26,1609,1600,19/9/26,26/9/19 16:09,-33.35748,151.50173,14.5,0,23.6,187,20.69,283.06,96,cloud
2019,9,26,1616,1600,19/9/26,26/9/19 16:16,-33.35748,151.50173,14.5,0,23.6,258,19.26,281.98,24,cloud
2019,9,26,1623,1600,19/9/26,26/9/19 16:23,-33.35748,151.50173,14.5,0,23.6,213,17.83,280.92,68,cloud
2019,9,26,1626,1600,19/9/26,26/9/19 16:26,-33.35748,151.50173,14.5,0,23.6,328,17.21,280.47,48,cloud
2019,9,26,1630,1600,19/9/26,26/9/19 16:34,-33.35748,151.50173,14.5,0,23.6,227,15.57,279.28,52,cloud
2019,9,30,800,800,19/9/30,30/9/19 8:00,-33.35748,151.50173,10.9,0,18.5,284,29.16,72,148,cloud
2019,9,30,821,800,19/9/30,30/9/19 8:21,-33.35748,151.50173,10.9,0,18.5,306,33.29,68.21,122,cloud
2019,9,30,822,800,19/9/30,30/9/19 8:22,-33.35748,151.50173,10.9,0,18.5,286,33.48,68.02,142,cloud
2019,9,30,824,800,19/9/30,30/9/19 8:24,-33.35748,151.50173,10.9,0,18.5,324,33.87,67.64,104,cloud
2019,9,30,831,900,19/9/30,30/9/19 8:31,-33.35748,151.50173,10.9,0,18.5,18,35.22,66.29,48,cloud
2019,9,30,833,900,19/9/30,30/9/19 8:33,-33.35748,151.50173,10.9,0,18.5,308,35.6,65.89,118,cloud
2019,9,30,834,900,19/9/30,30/9/19 8:34,-33.35748,151.50173,10.9,0,18.5,128,35.79,65.7,62,cloud
2019,9,30,834,900,19/9/30,30/9/19 8:34,-33.35748,151.50173,10.9,0,18.5,29,35.79,65.7,37,cloud
2019,9,30,837,900,19/9/30,30/9/19 8:37,-33.35748,151.50173,10.9,0,18.5,254,36.36,65.09,171,cloud
2019,9,30,854,900,19/9/30,30/9/19 8:54,-33.35748,151.50173,10.9,0,18.5,216,39.53,61.52,154,cloud
2019,9,30,855,900,19/9/30,30/9/19 8:55,-33.35748,151.50173,10.9,0,18.5,8,39.72,61.3,53,cloud
2019,9,30,858,900,19/9/30,30/9/19 8:58,-33.35748,151.50173,10.9,0,18.5,241,40.27,60.63,180,cloud
2019,9,30,901,900,19/9/30,30/9/19 9:01,-33.35748,151.50173,10.9,0,18.5,248,40.81,59.95,172,cloud
2019,9,30,901,900,19/9/30,30/9/19 9:01,-33.35748,151.50173,10.9,0,18.5,269,40.81,59.95,151,cloud
2019,9,30,911,900,19/9/30,30/9/19 9:11,-33.35748,151.50173,10.9,0,18.5,68,42.6,57.61,10,cloud
2019,9,30,913,900,19/9/30,30/9/19 9:13,-33.35748,151.50173,10.9,0,18.5,183,42.95,57.13,126,cloud
2019,9,30,916,900,19/9/30,30/9/19 9:16,-33.35748,151.50173,10.9,0,18.5,357,43.48,56.4,59,cloud
2019,9,30,918,900,19/9/30,30/9/19 9:18,-33.35748,151.50173,10.9,0,18.5,269,43.82,55.9,147,cloud
2019,9,30,919,900,19/9/30,30/9/19 9:19,-33.35748,151.50173,10.9,0,18.5,206,44,55.65,150,cloud
2019,9,30,922,900,19/9/30,30/9/19 9:22,-33.35748,151.50173,10.9,0,18.5,147,44.51,54.89,92,cloud
2019,9,30,928,900,19/9/30,30/9/19 9:28,-33.35748,151.50173,10.9,0,18.5,40,45.53,53.33,13,cloud
2019,9,30,931,1000,19/9/30,30/9/19 9:31,-33.35748,151.50173,10.9,0,18.5,351,46.03,52.53,62,cloud
2019,9,30,937,1000,19/9/30,30/9/19 9:37,-33.35748,151.50173,10.9,0,18.5,249,47.01,50.89,162,cloud
2019,9,30,940,1000,19/9/30,30/9/19 9:40,-33.35748,151.50173,10.9,0,18.5,186,47.5,50.05,136,cloud
2019,9,30,942,1000,19/9/30,30/9/19 9:42,-33.35748,151.50173,10.9,0,18.5,180,47.82,49.48,131,cloud
2019,9,30,955,1000,19/9/30,30/9/19 9:55,-33.35748,151.50173,10.9,0,18.5,142,49.82,45.6,96,cloud
2019,9,30,957,1000,19/9/30,30/9/19 9:57,-33.35748,151.50173,10.9,0,18.5,99,50.12,44.97,54,cloud
2019,9,30,957,1000,19/9/30,30/9/19 9:57,-33.35748,151.50173,10.9,0,18.5,123,50.12,44.97,78,cloud
2019,9,30,1021,1000,19/9/30,30/9/19 10:21,-33.35748,151.50173,10.9,0,18.5,337,53.41,36.86,60,cloud
2019,9,30,1036,1100,19/9/30,30/9/19 10:36,-33.35748,151.50173,10.9,0,18.5,316,55.17,31.19,75,cloud
2019,9,30,1040,1100,19/9/30,30/9/19 10:40,-33.35748,151.50173,10.9,0,18.5,92,55.59,29.6,62,cloud
2019,9,30,1043,1100,19/9/30,30/9/19 10:43,-33.35748,151.50173,10.9,0,18.5,254,55.9,28.38,134,cloud
2019,9,30,1044,1100,19/9/30,30/9/19 10:44,-33.35748,151.50173,10.9,0,18.5,215,56,27.97,173,cloud
2019,9,30,1046,1100,19/9/30,30/9/19 10:46,-33.35748,151.50173,10.9,0,18.5,19,56.19,27.14,8,cloud
2019,9,30,1102,1100,19/9/30,30/9/19 11:02,-33.35748,151.50173,10.9,0,18.5,297,57.54,20.26,83,cloud
2019,9,30,1111,1100,19/9/30,30/9/19 11:11,-33.35748,151.50173,10.9,0,18.5,286,58.13,16.18,90,cloud
2019,9,30,1116,1100,19/9/30,30/9/19 11:16,-33.35748,151.50173,10.9,0,18.5,276,58.4,13.86,98,cloud
2019,9,30,1122,1100,19/9/30,30/9/19 11:22,-33.35748,151.50173,10.9,0,18.5,323,58.67,11.04,48,cloud
2019,9,30,1129,1100,19/9/30,30/9/19 11:29,-33.35748,151.50173,10.9,0,18.5,275,58.91,7.69,93,cloud
2019,9,30,1144,1200,19/9/30,30/9/19 11:44,-33.35748,151.50173,10.9,0,18.5,0,59.14,0.42,0,cloud
2019,9,30,1146,1200,19/9/30,30/9/19 11:46,-33.35748,151.50173,10.9,0,18.5,341,59.14,359.45,18,cloud
2019,9,30,1148,1200,19/9/30,30/9/19 11:48,-33.35748,151.50173,10.9,0,18.5,223,59.13,358.47,135,cloud
2019,9,30,1154,1200,19/9/30,30/9/19 11:54,-33.35748,151.50173,10.9,0,18.5,120,59.07,355.56,124,cloud
2019,9,30,1202,1200,19/9/30,30/9/19 12:02,-33.35748,151.50173,10.9,0,18.5,158,58.89,351.7,166,cloud
2019,9,30,1206,1200,19/9/30,30/9/19 12:06,-33.35748,151.50173,10.9,0,18.5,218,58.75,349.78,132,cloud
2019,9,30,1217,1200,19/9/30,30/9/19 12:17,-33.35748,151.50173,10.9,0,18.5,45,58.25,344.61,60,cloud
2019,9,30,1223,1200,19/9/30,30/9/19 12:23,-33.35748,151.50173,10.9,0,18.5,107,57.89,341.86,125,cloud
2019,9,30,1224,1200,19/9/30,30/9/19 12:24,-33.35748,151.50173,10.9,0,18.5,99,57.82,341.41,118,cloud
2019,9,30,1232,1300,19/9/30,30/9/19 12:32,-33.35748,151.50173,10.9,0,18.5,279,57.24,337.85,59,cloud
2019,9,30,1243,1300,19/9/30,30/9/19 12:43,-33.35748,151.50173,10.9,0,18.5,150,56.29,333.14,177,cloud
2019,9,30,1245,1300,19/9/30,30/9/19 12:45,-33.35748,151.50173,10.9,0,18.5,189,56.1,332.31,143,cloud
2019,9,30,1247,1300,19/9/30,30/9/19 12:47,-33.35748,151.50173,10.9,0,18.5,204,55.9,331.49,127,cloud
2019,9,30,1248,1300,19/9/30,30/9/19 12:48,-33.35748,151.50173,10.9,0,18.5,143,55.8,331.08,172,cloud
2019,9,30,1250,1300,19/9/30,30/9/19 12:50,-33.35748,151.50173,10.9,0,18.5,199,55.6,330.27,131,cloud
2019,9,30,1252,1300,19/9/30,30/9/19 12:52,-33.35748,151.50173,10.9,0,18.5,205,55.39,329.47,124,cloud
2019,9,30,1306,1300,19/9/30,30/9/19 13:06,-33.35748,151.50173,10.9,0,18.5,102,53.79,324.1,138,cloud
2019,9,30,1307,1300,19/9/30,30/9/19 13:07,-33.35748,151.50173,10.9,0,18.5,224,53.67,323.73,100,cloud
2019,9,30,1308,1300,19/9/30,30/9/19 13:08,-33.35748,151.50173,10.9,0,18.5,39,53.54,323.37,76,cloud
2019,9,30,1309,1300,19/9/30,30/9/19 13:09,-33.35748,151.50173,10.9,0,18.5,217,53.42,323,106,cloud
2019,9,30,1325,1300,19/9/30,30/9/19 13:25,-33.35748,151.50173,10.9,0,18.5,140,51.28,317.47,177,cloud
2019,9,30,1329,1300,19/9/30,30/9/19 13:29,-33.35748,151.50173,10.9,0,18.5,287,50.71,316.16,29,cloud
2019,9,30,1333,1400,19/9/30,30/9/19 13:33,-33.35748,151.50173,10.9,0,18.5,47,50.13,314.89,92,cloud
2019,9,30,1337,1400,19/9/30,30/9/19 13:37,-33.35748,151.50173,10.9,0,18.5,13,49.53,313.65,59,cloud
2019,9,30,1341,1400,19/9/30,30/9/19 13:41,-33.35748,151.50173,10.9,0,18.5,218,48.92,312.44,94,cloud
2019,9,30,1347,1400,19/9/30,30/9/19 13:47,-33.35748,151.50173,10.9,0,18.5,240,47.98,310.67,71,cloud
2019,9,30,1349,1400,19/9/30,30/9/19 13:49,-33.35748,151.50173,10.9,0,18.5,337,47.67,310.1,27,cloud
2019,9,30,1409,1400,19/9/30,30/9/19 14:09,-33.35748,151.50173,10.9,0,18.5,16,44.35,304.71,71,cloud
2019,9,30,1410,1400,19/9/30,30/9/19 14:10,-33.35748,151.50173,10.9,0,18.5,62,44.18,304.46,118,cloud
2019,9,30,1411,1400,19/9/30,30/9/19 14:11,-33.35748,151.50173,10.9,0,18.5,54,44.01,304.21,110,cloud
2019,9,30,1416,1400,19/9/30,30/9/19 14:16,-33.35748,151.50173,10.9,0,18.5,230,43.14,302.97,73,cloud
2019,9,30,1426,1400,19/9/30,30/9/19 14:26,-33.35748,151.50173,10.9,0,18.5,225,41.36,300.59,76,cloud
2019,9,30,1435,1500,19/9/30,30/9/19 14:35,-33.35748,151.50173,10.9,0,18.5,241,39.73,298.56,58,cloud
2019,9,30,1437,1500,19/9/30,30/9/19 14:37,-33.35748,151.50173,10.9,0,18.5,68,39.36,298.12,130,cloud
2019,9,30,1450,1500,19/9/30,30/9/19 14:50,-33.35748,151.50173,10.9,0,18.5,191,36.94,295.37,104,cloud
2019,9,30,1500,1500,19/9/30,30/9/19 15:00,-33.35748,151.50173,10.9,0,18.5,25,35.04,293.37,92,cloud
2019,9,30,1502,1500,19/9/30,30/9/19 15:02,-33.35748,151.50173,10.9,0,18.5,138,34.66,292.98,155,cloud
2019,9,30,1503,1500,19/9/30,30/9/19 15:03,-33.35748,151.50173,10.9,0,18.5,323,34.47,292.78,30,cloud
2019,9,30,1505,1500,19/9/30,30/9/19 15:05,-33.35748,151.50173,10.9,0,18.5,220,34.08,292.4,72,cloud
2019,9,30,1506,1500,19/9/30,30/9/19 15:06,-33.35748,151.50173,10.9,0,18.5,276,33.89,292.21,16,cloud
2019,9,30,1508,1500,19/9/30,30/9/19 15:08,-33.35748,151.50173,10.9,0,18.5,338,33.5,291.83,46,cloud
2019,9,30,1509,1500,19/9/30,30/9/19 15:09,-33.35748,151.50173,10.9,0,18.5,289,33.31,291.64,3,cloud
2019,9,30,1524,1500,19/9/30,30/9/19 15:24,-33.35748,151.50173,10.9,0,18.5,339,30.37,288.9,50,cloud
2019,9,30,1526,1500,19/9/30,30/9/19 15:26,-33.35748,151.50173,10.9,0,18.5,92,29.97,288.54,163,cloud
2019,9,30,1553,1600,19/9/30,30/9/19 15:53,-33.35748,151.50173,10.9,0,18.5,246,24.57,284.01,38,cloud
2019,9,30,1605,1600,19/9/30,30/9/19 16:05,-33.35748,151.50173,10.9,0,18.5,249,22.13,282.11,33,cloud
2019,9,30,1613,1600,19/9/30,30/9/19 16:13,-33.35748,151.50173,10.9,0,18.5,289,20.49,280.88,8,cloud
2019,9,30,1618,1600,19/9/30,30/9/19 16:18,-33.35748,151.50173,10.9,0,18.5,222,19.46,280.12,58,cloud
2019,9,30,1619,1600,19/9/30,30/9/19 16:19,-33.35748,151.50173,10.9,0,18.5,156,19.26,279.97,124,cloud
2019,9,30,1630,1600,19/9/30,30/9/19 16:30,-33.35748,151.50173,10.9,0,18.5,263,16.99,278.33,15,cloud
2019,9,24,1217,1200,24/9/19,24/9/19 12:17,-33.35748,151.50173,21.7,0,19.8,232,56.17,346.1,114,sun
2019,9,24,1218,1200,24/9/19,24/9/19 12:18,-33.35748,151.50173,21.7,0,19.8,258,56.12,345.66,88,sun
2019,9,24,1220,1200,24/9/19,24/9/19 12:20,-33.35748,151.50173,21.7,0,19.8,21,56.02,344.79,36,sun
2019,9,24,1221,1200,24/9/19,24/9/19 12:21,-33.35748,151.50173,21.7,0,19.8,337,55.96,344.35,7,sun
2019,9,24,1222,1200,24/9/19,24/9/19 12:22,-33.35748,151.50173,21.7,0,19.8,297,55.91,343.92,47,sun
2019,9,24,1225,1200,24/9/19,24/9/19 12:25,-33.35748,151.50173,21.7,0,19.8,234,55.73,342.62,109,sun
2019,9,24,1225,1200,24/9/19,24/9/19 12:25,-33.35748,151.50173,21.7,0,19.8,342,55.73,342.62,1,sun
2019,9,24,1226,1200,24/9/19,24/9/19 12:26,-33.35748,151.50173,21.7,0,19.8,247,55.66,342.19,95,sun
2019,9,24,1227,1200,24/9/19,24/9/19 12:27,-33.35748,151.50173,21.7,0,19.8,342,55.6,341.76,0,sun
2019,9,24,1227,1200,24/9/19,24/9/19 12:27,-33.35748,151.50173,21.7,0,19.8,216,55.6,341.76,126,sun
2019,9,24,1229,1200,24/9/19,24/9/19 12:29,-33.35748,151.50173,21.7,0,19.8,357,55.47,340.91,16,sun
2019,9,24,1229,1200,24/9/19,24/9/19 12:29,-33.35748,151.50173,21.7,0,19.8,336,55.47,340.91,5,sun
2019,9,24,1230,1200,24/9/19,24/9/19 12:30,-33.35748,151.50173,21.7,0,19.8,342,55.4,340.49,2,sun
2019,9,24,1230,1200,24/9/19,24/9/19 12:30,-33.35748,151.50173,21.7,0,19.8,333,55.4,340.49,7,sun
2019,9,24,1231,1300,24/9/19,24/9/19 12:31,-33.35748,151.50173,21.7,0,19.8,243,55.33,340.06,97,sun
2019,9,24,1233,1300,24/9/19,24/9/19 12:33,-33.35748,151.50173,21.7,0,19.8,308,55.18,339.23,31,sun
2019,9,24,1234,1300,24/9/19,24/9/19 12:34,-33.35748,151.50173,21.7,0,19.8,292,55.11,338.81,47,sun
2019,9,24,1241,1300,24/9/19,24/9/19 12:41,-33.35748,151.50173,21.7,0,19.8,38,54.55,335.93,62,sun
2019,9,24,1246,1300,24/9/19,24/9/19 12:46,-33.35748,151.50173,21.7,0,19.8,296,54.11,333.92,38,sun
2019,9,24,1254,1300,24/9/19,24/9/19 12:54,-33.35748,151.50173,21.7,0,19.8,269,53.33,330.81,62,sun
2019,9,24,1255,1300,24/9/19,24/9/19 12:55,-33.35748,151.50173,21.7,0,19.8,343,53.23,330.42,13,sun
2019,9,24,1255,1300,24/9/19,24/9/19 12:55,-33.35748,151.50173,21.7,0,19.8,262,53.23,330.42,68,sun
2019,9,24,1301,1300,24/9/19,24/9/19 13:01,-33.35748,151.50173,21.7,0,19.8,358,52.59,328.17,30,sun
2019,9,24,1302,1300,24/9/19,24/9/19 13:02,-33.35748,151.50173,21.7,0,19.8,273,52.48,327.81,55,sun
2019,9,24,1303,1300,24/9/19,24/9/19 13:03,-33.35748,151.50173,21.7,0,19.8,252,52.37,327.44,75,sun
2019,9,24,1304,1300,24/9/19,24/9/19 13:04,-33.35748,151.50173,21.7,0,19.8,250,52.26,327.07,77,sun
2019,9,24,1304,1300,24/9/19,24/9/19 13:04,-33.35748,151.50173,21.7,0,19.8,243,52.26,327.07,84,sun
2019,9,24,1305,1300,24/9/19,24/9/19 13:05,-33.35748,151.50173,21.7,0,19.8,303,52.14,326.71,24,sun
2019,9,24,1307,1300,24/9/19,24/9/19 13:07,-33.35748,151.50173,21.7,0,19.8,183,51.91,325.99,143,sun
2019,9,24,1308,1300,24/9/19,24/9/19 13:08,-33.35748,151.50173,21.7,0,19.8,274,51.8,325.63,52,sun
2019,9,24,1310,1300,24/9/19,24/9/19 13:10,-33.35748,151.50173,21.7,0,19.8,254,51.56,324.92,71,sun
2019,9,24,1311,1300,24/9/19,24/9/19 13:11,-33.35748,151.50173,21.7,0,19.8,240,51.44,324.57,85,sun
2019,9,24,1315,1300,24/9/19,24/9/19 13:15,-33.35748,151.50173,21.7,0,19.8,13,50.95,323.18,50,sun
2019,9,24,1319,1300,24/9/19,24/9/19 13:19,-33.35748,151.50173,21.7,0,19.8,296,50.44,321.82,26,sun
2019,9,24,1323,1300,24/9/19,24/9/19 13:23,-33.35748,151.50173,21.7,0,19.8,260,49.92,320.49,60,sun
2019,9,24,1326,1300,24/9/19,24/9/19 13:26,-33.35748,151.50173,21.7,0,19.8,345,49.51,319.51,25,sun
2019,9,24,1327,1300,24/9/19,24/9/19 13:27,-33.35748,151.50173,21.7,0,19.8,269,49.38,319.19,50,sun
2019,9,24,1328,1300,24/9/19,24/9/19 13:28,-33.35748,151.50173,21.7,0,19.8,269,49.24,318.87,50,sun
2019,9,24,1332,1300,24/9/19,24/9/19 13:32,-33.35748,151.50173,21.7,0,19.8,285,48.69,317.6,33,sun
2019,9,25,1040,1100,25/9/19,25/9/19 10:40,-33.35748,151.50173,21.6,0,21.1,58,53.84,28.73,29,sun
2019,9,25,1041,1100,25/9/19,25/9/19 10:41,-33.35748,151.50173,21.6,0,21.1,130,53.94,28.34,102,sun
2019,9,25,1044,1100,25/9/19,25/9/19 10:44,-33.35748,151.50173,21.6,0,21.1,340,54.23,27.16,47,sun
2019,9,25,1045,1100,25/9/19,25/9/19 10:45,-33.35748,151.50173,21.6,0,21.1,339,54.33,26.77,48,sun
2019,9,25,1046,1100,25/9/19,25/9/19 10:46,-33.35748,151.50173,21.6,0,21.1,351,54.42,26.37,35,sun
2019,9,25,1055,1100,25/9/19,25/9/19 10:55,-33.35748,151.50173,21.6,0,21.1,342,55.2,22.71,41,sun
2019,9,25,1056,1100,25/9/19,25/9/19 10:56,-33.35748,151.50173,21.6,0,21.1,332,55.28,22.29,50,sun
2019,9,25,1056,1100,25/9/19,25/9/19 10:56,-33.35748,151.50173,21.6,0,21.1,330,55.28,22.29,52,sun
2019,9,25,1057,1100,25/9/19,25/9/19 10:57,-33.35748,151.50173,21.6,0,21.1,9,55.36,21.88,13,sun
2019,9,25,1103,1100,25/9/19,25/9/19 11:03,-33.35748,151.50173,21.6,0,21.1,329,55.81,19.34,50,sun
2019,9,25,1107,1100,25/9/19,25/9/19 11:07,-33.35748,151.50173,21.6,0,21.1,253,56.07,17.62,125,sun
2019,9,25,1110,1100,25/9/19,25/9/19 11:10,-33.35748,151.50173,21.6,0,21.1,337,56.25,16.31,39,sun
2019,9,25,1112,1100,25/9/19,25/9/19 11:12,-33.35748,151.50173,21.6,0,21.1,328,56.37,15.44,47,sun
2019,9,25,1113,1100,25/9/19,25/9/19 11:13,-33.35748,151.50173,21.6,0,21.1,325,56.42,15,50,sun
2019,9,25,1113,1100,25/9/19,25/9/19 11:13,-33.35748,151.50173,21.6,0,21.1,335,56.42,15,40,sun
2019,9,25,1114,1100,25/9/19,25/9/19 11:14,-33.35748,151.50173,21.6,0,21.1,11,56.48,14.55,4,sun
2019,9,25,1114,1100,25/9/19,25/9/19 11:14,-33.35748,151.50173,21.6,0,21.1,300,56.48,14.55,75,sun
2019,9,25,1119,1100,25/9/19,25/9/19 11:19,-33.35748,151.50173,21.6,0,21.1,324,56.72,12.33,48,sun
